departement;departement_commune;libelle_de_commune;arrondissement;canton_ville;zone_d_emploi;unite_urbaine;population_2010;etablissement_sante_court_sejour;etablissement_sante_moyen_sejour;etablissement_sante_long_sejour;etablissement_psychiatrique;centre_lutte_cancer;urgences;maternite;centre_de_sante;structures_psychiatriques_en_ambulatoire;centre_medecine_preventive;dialyse;hospitalisation_a_domicile;pharmacie;laboratoire_d_analyses_medicales;ambulance;transfusion_sanguine;etablissement_thermal;etablissement_lutte_contre_l_alcoolisme;geo_point_2d;geo_shape
95;95150;Chaussy;953;9516;1119;95000;633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1134565492,1.70351386398;"{""type"": ""Polygon"", ""coordinates"": [[[1.7075040737503042, 49.09395066186686], [1.703512461579355, 49.092037259503726], [1.699708734307293, 49.09410940184353], [1.686155654225881, 49.10749560796008], [1.6764972738210941, 49.10811808275604], [1.669674675222454, 49.11725093901295], [1.671303288709838, 49.12746612765348], [1.6744395670610341, 49.1393073837666], [1.679437609946353, 49.13893970777897], [1.692058955948781, 49.12866471301974], [1.722268922012788, 49.12213735300287], [1.7335358106637262, 49.114640147369336], [1.738884276731469, 49.11439061060422], [1.7449596980921132, 49.10504831319939], [1.7409232531773742, 49.09925106173511], [1.736353666879552, 49.100758794463715], [1.7075040737503042, 49.09395066186686]]]}"
95;95592;Seraincourt;953;9527;1119;95000;1332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0421395607,1.87866991801;"{""type"": ""Polygon"", ""coordinates"": [[[1.859255154521105, 49.01396934596654], [1.862440970219573, 49.02019562262571], [1.859304192809565, 49.02978809401423], [1.8513341928477551, 49.03336315145781], [1.865468735080898, 49.05747168011919], [1.8733512216639512, 49.055531549461854], [1.8962979384241612, 49.06640950467144], [1.8993323407033151, 49.065295311892854], [1.908522501973711, 49.048023828061254], [1.883462901477631, 49.03262303637866], [1.8818983001130212, 49.019542089587276], [1.8685584168861622, 49.018059195396496], [1.861712765995312, 49.01411857598081], [1.859255154521105, 49.01396934596654]]]}"
78;78382;Maurecourt;783;7839;1111;851;4302;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.998753885,2.05297771853;"{""type"": ""Polygon"", ""coordinates"": [[[2.071883805063116, 48.993392091232664], [2.051868131444729, 48.9916438867545], [2.039921366247412, 48.99626108023236], [2.024722630781637, 48.99561693435229], [2.023613730311908, 48.99790106340459], [2.026444956864062, 49.00070281318393], [2.04650165422963, 49.00185304021137], [2.064428878664958, 49.0082080270963], [2.071694219065903, 49.00170883566148], [2.071883805063116, 48.993392091232664]]]}"
77;77046;Boulancourt;774;7703;1105;77000;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.2614508893,2.45112404829;"{""type"": ""Polygon"", ""coordinates"": [[[2.469090079862157, 48.255281818933256], [2.4517998987881002, 48.25042508917727], [2.44450893333312, 48.25448506004766], [2.440143627688969, 48.25320477879588], [2.430698263427844, 48.255760042498736], [2.421716479895421, 48.26387744146174], [2.420095228307657, 48.2667037921096], [2.47363978090867, 48.27057128561177], [2.477184567679299, 48.258323136445625], [2.469090079862157, 48.255281818933256]]]}"
77;77275;Les Marêts;773;7729;1108;77000;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6725110307,3.31659971579;"{""type"": ""Polygon"", ""coordinates"": [[[3.312402948465337, 48.654533346411114], [3.301420311084736, 48.682913067345524], [3.312696472411477, 48.68774112932945], [3.321465177190714, 48.68657549948302], [3.331137691591195, 48.67589035654928], [3.323740551104083, 48.65694968871346], [3.312402948465337, 48.654533346411114]]]}"
77;77441;Samois-sur-Seine;774;7713;1105;77101;2097;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.4550515717,2.75291155262;"{""type"": ""Polygon"", ""coordinates"": [[[2.745934849934959, 48.42518340879327], [2.73585691178586, 48.42134688186687], [2.7350998894695273, 48.42405314229712], [2.74187341762638, 48.4292230545582], [2.742630113873564, 48.44308816759213], [2.738037459651644, 48.45299207527597], [2.740610788440348, 48.46319048832756], [2.742908610275839, 48.466308175625414], [2.757874854613418, 48.46528708259132], [2.7652081729660862, 48.47402809528879], [2.7616212091457513, 48.48034522047105], [2.747372173386775, 48.48329347282557], [2.748818116917198, 48.4865351241281], [2.765647977472523, 48.47855401404694], [2.771630583130208, 48.46875987621187], [2.771011951491883, 48.46171466105052], [2.768198667919863, 48.45553777688667], [2.750860139863806, 48.44406833988285], [2.745602056765421, 48.429707920003366], [2.745934849934959, 48.42518340879327]]]}"
78;78220;Les Essarts-le-Roi;782;7818;1112;78204;6318;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;48.716019265,1.8952517006;"{""type"": ""Polygon"", ""coordinates"": [[[1.937892291577651, 48.68773906363643], [1.914044602702936, 48.70101728849089], [1.869116263708723, 48.70734630187179], [1.8693573877087761, 48.71064986081935], [1.837866543648192, 48.72093473615346], [1.853383381778658, 48.73309341000621], [1.873847304632018, 48.732514660005684], [1.903288569671576, 48.73824879313228], [1.906655067175227, 48.73529332745172], [1.903472093402418, 48.722383164342304], [1.9375250169962692, 48.717842844431], [1.937580262825235, 48.711114967483724], [1.94192497986669, 48.70933655247968], [1.939710286457771, 48.70059153155792], [1.943273386565222, 48.69508206714281], [1.937892291577651, 48.68773906363643]]]}"
78;78297;Guyancourt;784;7828;1116;851;27966;0;0;0;0;0;0;0;0;1;0;0;0;9;3;1;0;0;0;48.7730783892,2.07605207737;"{""type"": ""Polygon"", ""coordinates"": [[[2.101493757164682, 48.75649129993281], [2.08823789471731, 48.752936893594246], [2.07858975186495, 48.753924202942734], [2.068432941986947, 48.75671468969072], [2.053735529899987, 48.76751858741471], [2.055380118501552, 48.770625730194375], [2.046455004967806, 48.77353201029189], [2.044366015178146, 48.77985644398854], [2.053611708429214, 48.794608915730564], [2.070251387007021, 48.78981062262139], [2.105472174907891, 48.78074332208332], [2.101493757164682, 48.75649129993281]]]}"
78;78431;Morainvilliers;783;7817;1111;78000;2399;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.9343458176,1.94550312886;"{""type"": ""Polygon"", ""coordinates"": [[[1.9420112791239772, 48.913833384023725], [1.936385726810034, 48.9193595601117], [1.917692243100326, 48.92449832395264], [1.9284806818384412, 48.93610688018531], [1.9536157243664811, 48.94813716184316], [1.9515173727861872, 48.95469287219419], [1.9557214956498212, 48.95682497439127], [1.9694671291717571, 48.94611610113404], [1.9697413494616822, 48.94467953919587], [1.9420112791239772, 48.913833384023725]]]}"
91;91273;Gironville-sur-Essonne;912;9118;1115;91000;806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3663326191,2.34574347653;"{""type"": ""Polygon"", ""coordinates"": [[[2.327292872235835, 48.3491967625036], [2.323168819673871, 48.35500349810825], [2.304169905454464, 48.353354900569386], [2.302901310866244, 48.3563885184439], [2.308727425233415, 48.36916270065247], [2.321748133433149, 48.37306172227625], [2.327215707162357, 48.37846415643809], [2.331481720968564, 48.376472947203204], [2.362088960563709, 48.3771634625767], [2.386682851835512, 48.381692821258284], [2.383011232645624, 48.35848827139812], [2.34779150915547, 48.35937929266506], [2.327292872235835, 48.3491967625036]]]}"
91;91473;Orveau;911;9111;1115;91000;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4491758886,2.29666744574;"{""type"": ""Polygon"", ""coordinates"": [[[2.318955102472946, 48.441727999419534], [2.305922191939188, 48.43850365216858], [2.28746335966884, 48.44369330579597], [2.277058233443555, 48.45104362879415], [2.281768613994246, 48.459654983055266], [2.292920353380398, 48.459209122497114], [2.310699983781749, 48.45255726414275], [2.31020370161146, 48.449153664631], [2.318955102472946, 48.441727999419534]]]}"
95;95018;Argenteuil;951;9599;1101;851;103125;1;1;1;4;0;1;1;4;3;2;1;0;32;5;10;0;0;0;48.9511344629,2.2410409502;"{""type"": ""Polygon"", ""coordinates"": [[[2.231143021098716, 48.927737920336384], [2.206092558306279, 48.94065942932365], [2.20585834678071, 48.94974074221644], [2.20672620015295, 48.95998035486502], [2.225735542248568, 48.971030787219796], [2.249072244123377, 48.96397601701786], [2.264544733644791, 48.962156456706104], [2.2746232862242293, 48.964142285708824], [2.288460772442903, 48.95898243888734], [2.292278635406989, 48.95138816756393], [2.290973573225161, 48.9509667880772], [2.267584467005027, 48.946086955634065], [2.247595355674966, 48.93673642401929], [2.231143021098716, 48.927737920336384]]]}"
95;95177;Cormeilles-en-Vexin;953;9517;1119;95000;1112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1134329307,2.01977916637;"{""type"": ""Polygon"", ""coordinates"": [[[2.026891610859027, 49.096519211905374], [2.018788639641538, 49.10068852661955], [1.994071710831319, 49.10275924277969], [1.991133630382485, 49.10806679059511], [2.002205792179683, 49.11559535122005], [2.011322436728187, 49.131720723429524], [2.030082450276473, 49.130902318950355], [2.043942985109399, 49.108201460727386], [2.039478374673731, 49.10005529924011], [2.034578677603833, 49.10064548892879], [2.026891610859027, 49.096519211905374]]]}"
95;95348;Longuesse;953;9527;1119;95000;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0616626709,1.92659421162;"{""type"": ""Polygon"", ""coordinates"": [[[1.9140678262997461, 49.04583496408472], [1.908522501973711, 49.048023828061254], [1.8993323407033151, 49.065295311892854], [1.9044588557469542, 49.07462219526911], [1.916637081660879, 49.06824018505472], [1.927023172868135, 49.06830639346181], [1.941797479772907, 49.07129693046831], [1.953222986701709, 49.07821305359114], [1.958744811233291, 49.071804650451234], [1.9414787797747692, 49.05606120369058], [1.940368024644921, 49.05283214687738], [1.944537530003124, 49.05098045302903], [1.936473993559987, 49.048571308554585], [1.917817015119284, 49.05169590525152], [1.9140678262997461, 49.04583496408472]]]}"
95;95487;Persan;953;9503;56;459;10498;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;49.1497441715,2.26978393249;"{""type"": ""Polygon"", ""coordinates"": [[[2.263612788640132, 49.13593883129863], [2.252897348076622, 49.146374494588486], [2.241582561481454, 49.15157253565669], [2.255410224332984, 49.15367286454611], [2.262211823188757, 49.158300176920136], [2.266529184055098, 49.15642944940065], [2.286399268939692, 49.15992049534477], [2.294154781409917, 49.15115501405079], [2.268058312000935, 49.139409584712425], [2.263612788640132, 49.13593883129863]]]}"
77;77512;Villeneuve-sur-Bellot;773;7726;1103;77000;1141;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.8731734921,3.33324327712;"{""type"": ""Polygon"", ""coordinates"": [[[3.359506935260709, 48.8650506374589], [3.349353706389929, 48.85722059568236], [3.339729448259223, 48.854811122498276], [3.332739089213279, 48.85924646797629], [3.307554175385924, 48.862011816933304], [3.322003098510986, 48.87977129205425], [3.317858363481213, 48.89322696056684], [3.326203091706264, 48.89942764995994], [3.359506935260709, 48.8650506374589]]]}"
78;78236;Flexanville;782;7815;1113;78000;574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.8551084372,1.74312032703;"{""type"": ""Polygon"", ""coordinates"": [[[1.7400314884878192, 48.837820948807774], [1.732908326850179, 48.84610157804001], [1.718919506605413, 48.848587971564406], [1.716446665799904, 48.85492053285942], [1.727488283890878, 48.85933778282258], [1.729202260876186, 48.871219483603575], [1.73143952791659, 48.87396847142304], [1.739899723000085, 48.87144951034966], [1.758615585922181, 48.86876694033669], [1.759018234848263, 48.85873351988189], [1.7664174460888251, 48.8502024600207], [1.761115691939306, 48.841036344683765], [1.7400314884878192, 48.837820948807774]]]}"
91;91457;La Norville;913;9101;1116;851;4075;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.5814225294,2.26569127873;"{""type"": ""Polygon"", ""coordinates"": [[[2.28164512415866, 48.57251122478778], [2.267843319155169, 48.575584612298584], [2.25918689410627, 48.57323711062458], [2.241596210061337, 48.57853275596378], [2.257901584497975, 48.59124753101111], [2.266824521083078, 48.59220239231404], [2.280903440968066, 48.583094718296856], [2.290435266292618, 48.58106493191001], [2.28164512415866, 48.57251122478778]]]}"
91;91514;Quincy-sous-Sénart;912;9138;1117;851;8048;1;0;0;0;0;1;1;0;0;0;2;0;2;3;0;0;0;0;48.6703327314,2.52837404941;"{""type"": ""Polygon"", ""coordinates"": [[[2.533615926617083, 48.65734038343629], [2.51815073639635, 48.66037311725063], [2.504247097460525, 48.67181155368668], [2.518174560650177, 48.675475573290946], [2.521284434975298, 48.68145163396328], [2.5296391872982102, 48.678327723073444], [2.543107275178428, 48.686772170217935], [2.541233860568675, 48.68043269567252], [2.547570591355319, 48.67177695195624], [2.533615926617083, 48.65734038343629]]]}"
91;91654;Videlles;911;9111;1115;91000;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4683664138,2.42068572026;"{""type"": ""Polygon"", ""coordinates"": [[[2.444672047430659, 48.45263887700132], [2.412700367714457, 48.45627251706655], [2.407660084975451, 48.46065574026465], [2.399871546013018, 48.46041870293054], [2.403837375831908, 48.46972298791916], [2.38574775468062, 48.473328304147756], [2.391371982315057, 48.48068928486794], [2.400834819356814, 48.47794854085381], [2.415182717762268, 48.48113278334931], [2.436206338780357, 48.480307825699185], [2.436524087664635, 48.47717862280577], [2.445053291047977, 48.47543751628218], [2.44199594287873, 48.46902679440351], [2.444672047430659, 48.45263887700132]]]}"
95;95257;La Frette-sur-Seine;951;9531;1119;851;4569;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;48.9745244717,2.17786777518;"{""type"": ""Polygon"", ""coordinates"": [[[2.178105163939221, 48.95976960775183], [2.178155279694161, 48.963510968385684], [2.175023434749356, 48.97324662654548], [2.166353805172909, 48.98147796216276], [2.173923846207283, 48.986566211306084], [2.183437886450421, 48.9793473014932], [2.185514395247173, 48.963660098272975], [2.178105163939221, 48.95976960775183]]]}"
77;77014;Avon;774;7713;1105;77406;13984;0;1;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;48.4129699101,2.73351873997;"{""type"": ""Polygon"", ""coordinates"": [[[2.749142448492629, 48.40734108858547], [2.7411229682606653, 48.41142630209882], [2.727064181296456, 48.40193033989802], [2.722614176613114, 48.40029161891771], [2.719263400287921, 48.40284778067734], [2.716629293542717, 48.41276478271407], [2.7350998894695273, 48.42405314229712], [2.73585691178586, 48.42134688186687], [2.745934849934959, 48.42518340879327], [2.747467357332916, 48.415686358426036], [2.754298277829458, 48.411499310287155], [2.749142448492629, 48.40734108858547]]]}"
77;77053;Brie-Comte-Robert;772;7702;1117;77306;16251;1;1;0;0;0;0;0;1;2;0;0;0;5;1;6;0;0;0;48.6920490316,2.6140606052;"{""type"": ""Polygon"", ""coordinates"": [[[2.597657740600789, 48.66637073774802], [2.59333978430503, 48.66458410555258], [2.584410191801359, 48.6673237145763], [2.584074003883713, 48.677153835112456], [2.580375775134844, 48.6894816011529], [2.5716466589996623, 48.69202303722503], [2.57767676137308, 48.69901536084509], [2.574345135090998, 48.70100031418579], [2.594869502369241, 48.702007216840244], [2.61518582057583, 48.716609558573715], [2.616798004962058, 48.71362859518836], [2.6498409676743133, 48.71543008305954], [2.655502289589823, 48.71024778156747], [2.644499678852267, 48.70337970003979], [2.640462698233879, 48.69365349083029], [2.639541111165652, 48.68346879540594], [2.6521474607810402, 48.67726392722178], [2.65402667194369, 48.67037043826094], [2.644608309959961, 48.667419433613304], [2.638897754484971, 48.680246755360926], [2.628997270463152, 48.68194334220152], [2.618045629517793, 48.67496484831796], [2.603181637715935, 48.672127929548225], [2.597657740600789, 48.66637073774802]]]}"
77;77199;Fublaines;771;7731;1104;77000;1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.939144787,2.94066585893;"{""type"": ""Polygon"", ""coordinates"": [[[2.939419609802634, 48.92704162982661], [2.924307014017008, 48.93049519612353], [2.916702617701648, 48.94048089300073], [2.934982495160138, 48.95027602230136], [2.961746889778132, 48.94521580196492], [2.9692169894543383, 48.941135358910394], [2.957208259489112, 48.93608686043835], [2.957429237269575, 48.932930546815605], [2.945338041548606, 48.931324960772855], [2.939419609802634, 48.92704162982661]]]}"
77;77479;Vaires-sur-Marne;775;7736;1101;851;12293;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;48.8697812117,2.63565952774;"{""type"": ""Polygon"", ""coordinates"": [[[2.629330299368151, 48.857219419765805], [2.613718956880136, 48.85985904139831], [2.605790983698367, 48.86465358407485], [2.614857258446845, 48.862596666905574], [2.615370951200333, 48.86871372367908], [2.62567883164549, 48.8741333244374], [2.632740371367683, 48.88196123609086], [2.651837796677051, 48.88287263812261], [2.653334220776771, 48.87725628979443], [2.660854075349293, 48.874040300221786], [2.639171207596889, 48.85909312238613], [2.629330299368151, 48.857219419765805]]]}"
77;77179;Féricy;772;7705;1105;77000;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4651858687,2.80348330714;"{""type"": ""Polygon"", ""coordinates"": [[[2.81624916335712, 48.448712738045266], [2.8120240403288053, 48.45037043668842], [2.797765727087016, 48.44804394681405], [2.789099005519529, 48.45105162130073], [2.785382445822468, 48.457072462117374], [2.780368319616903, 48.46911821401275], [2.791641535317881, 48.47830558991062], [2.811576075228693, 48.48100173116974], [2.826158902724055, 48.478118236271065], [2.81624916335712, 48.448712738045266]]]}"
77;77212;Gravon;773;7701;1106;77000;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.3882980468,3.12492603624;"{""type"": ""Polygon"", ""coordinates"": [[[3.139868761763355, 48.37259875797597], [3.127163644125077, 48.36769180814152], [3.12246706688311, 48.36863242587751], [3.1168245984393472, 48.375412720570075], [3.106000052354732, 48.398400487605464], [3.12727702001878, 48.40897755037693], [3.135840170802001, 48.40221161543168], [3.139868761763355, 48.37259875797597]]]}"
77;77240;Jouy-sur-Morin;773;7711;1103;77204;2144;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.7955034518,3.27252320756;"{""type"": ""Polygon"", ""coordinates"": [[[3.278962341081741, 48.766147088033904], [3.258833035501862, 48.764726383492736], [3.246505870202459, 48.77025676562225], [3.243251267491079, 48.787198901517634], [3.250826194016223, 48.79155422492439], [3.264258936756602, 48.82067374421812], [3.274474987361769, 48.82093852466228], [3.281569073580448, 48.82566162339186], [3.290821800913565, 48.823966684408504], [3.300887428648432, 48.82163044057867], [3.3033001941535662, 48.814960099828085], [3.291703091331475, 48.79159634742153], [3.277834749621298, 48.77668162488831], [3.278962341081741, 48.766147088033904]]]}"
77;77300;Montceaux-lès-Meaux;771;7731;1104;77000;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.9434088877,2.99444163212;"{""type"": ""Polygon"", ""coordinates"": [[[2.996833649875361, 48.929925546343064], [2.98692339031708, 48.93695707103866], [2.97230346600593, 48.938600219666974], [2.970786531363591, 48.941711272497606], [2.982537955207895, 48.94832303468168], [2.992763804928856, 48.94950209887559], [2.997296163228455, 48.959187105619876], [2.998525177391836, 48.959277050661996], [3.01245089003833, 48.94604856651756], [3.004395044032031, 48.93428691343222], [2.996833649875361, 48.929925546343064]]]}"
77;77522;Villiers-sur-Seine;773;7701;1108;77000;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.4563743528,3.38301719826;"{""type"": ""Polygon"", ""coordinates"": [[[3.382661678159755, 48.43379885266743], [3.361860268561778, 48.45609420740675], [3.358654408068575, 48.467916047303554], [3.372417091290232, 48.478102366386885], [3.382610481879666, 48.478753673728825], [3.384093581302575, 48.478029192497985], [3.396978631497573, 48.469584356865184], [3.394514295783333, 48.46389793562859], [3.405713934467745, 48.453289509751464], [3.404068042212018, 48.43975552798263], [3.397040330354071, 48.434804201150016], [3.382661678159755, 48.43379885266743]]]}"
